total_num_traffic	total_num_destinations	load	case	Steiner_tree_multicast(total_Mbps,bulk_Mbps,interactive_Mbps)	single_path_multicast(total_Mbps,bulk_Mbps,interactive_Mbps)	multi_path_multicast(total_Mbps,bulk_Mbps,interactive_Mbps)	coded_multicast(total_Mbps,bulk_Mbps,interactive_Mbps)	Steiner_tree_store-and-forward_memory(total_Mbps,bulk_Mbps,interactive_Mbps)
8	3	0.1	2	710.868	452.281	258.587	572.063	316.983	255.080	627.236	376.676	250.560	804.843	558.056	246.787	760.682	502.096	258.587
8	3	0.1	3	809.764	554.617	255.147	634.118	378.983	255.135	606.311	358.484	247.827	872.385	637.625	234.760	792.768	534.355	258.413
8	3	0.1	4	697.595	443.888	253.707	542.890	288.428	254.461	779.232	529.296	249.935	892.385	644.732	247.653	717.812	459.292	258.520
9	3	0.1	0	802.579	553.966	248.613	566.999	317.092	249.907	674.717	433.503	241.213	1045.522	794.055	251.467	835.178	576.645	258.533
9	3	0.1	1	780.139	525.112	255.027	592.530	337.400	255.131	723.639	473.279	250.360	986.582	747.956	238.627	795.381	540.167	255.213
9	3	0.1	2	874.761	620.027	254.733	638.536	383.470	255.067	747.469	510.935	236.533	1084.214	834.827	249.387	854.355	597.822	256.533
9	3	0.1	3	711.201	452.801	258.400	537.128	289.355	247.773	663.075	412.888	250.187	879.159	625.212	253.947	762.678	504.158	258.520
9	3	0.1	4	859.990	604.830	255.160	739.803	486.070	253.733	766.675	520.048	246.627	1017.218	764.085	253.133	849.366	590.860	258.507
10	3	0.1	0	875.976	620.790	255.187	626.717	376.291	250.427	773.900	524.913	248.987	1005.130	763.477	241.653	817.353	558.873	258.480
10	3	0.1	1	847.694	594.082	253.611	689.317	437.984	251.333	803.037	553.717	249.320	1044.557	796.624	247.933	868.169	609.649	258.520
10	3	0.1	2	660.719	403.986	256.733	587.827	338.027	249.800	706.339	471.246	235.093	941.959	694.759	247.200	737.659	479.232	258.427
10	3	0.1	3	861.432	604.366	257.067	683.959	437.906	246.053	739.796	493.636	246.160	873.766	623.873	249.893	863.359	604.879	258.480
10	3	0.1	4	773.919	517.306	256.613	612.137	360.897	251.240	694.519	458.266	236.253	974.748	717.722	257.027	772.343	515.716	256.627
11	3	0.1	0	841.389	586.163	255.227	579.529	329.556	249.973	707.992	451.738	256.253	979.162	730.309	248.853	831.932	573.412	258.520
11	3	0.1	1	852.202	593.682	258.520	667.912	416.112	251.800	786.099	536.525	249.573	982.279	739.186	243.093	821.628	563.108	258.520
11	3	0.1	2	805.863	549.090	256.773	700.516	452.756	247.760	764.379	533.212	231.167	1091.146	841.318	249.827	892.673	641.460	251.213
11	3	0.1	3	1026.901	768.395	258.507	781.992	530.206	251.787	803.913	561.486	242.427	1021.039	763.959	257.080	1038.195	779.742	258.453
11	3	0.1	4	741.412	486.319	255.093	646.831	394.791	252.040	713.676	470.561	243.115	868.707	618.760	249.947	774.702	517.995	256.707
12	3	0.1	0	826.405	567.858	258.547	582.553	332.401	250.153	693.140	452.473	240.667	1007.397	759.037	248.360	779.770	524.943	254.827
12	3	0.1	1	844.096	588.629	255.467	690.004	438.377	251.627	787.312	543.419	243.893	1003.174	747.748	255.427	851.622	593.142	258.480
12	3	0.1	2	827.701	570.447	257.253	570.395	318.688	251.707	626.580	384.713	241.867	876.340	621.166	255.173	878.898	620.472	258.427
12	3	0.1	3	833.517	574.971	258.547	671.965	421.698	250.267	697.424	450.917	246.507	1010.008	763.342	246.667	864.555	606.008	258.547
12	3	0.1	4	790.766	534.139	256.627	636.983	391.290	245.693	737.539	499.592	237.947	939.296	687.416	251.880	763.801	505.401	258.400
13	3	0.1	0	770.137	519.831	250.307	620.240	367.306	252.933	792.322	543.471	248.851	1001.365	753.432	247.933	815.021	561.928	253.093
13	3	0.1	1	957.655	704.309	253.347	784.313	536.340	247.973	827.979	576.379	251.600	1013.188	761.455	251.733	983.894	725.414	258.480
13	3	0.1	2	832.389	583.642	248.747	631.816	388.336	243.480	741.226	496.680	244.547	831.399	583.972	247.427	830.305	570.211	260.093
13	3	0.1	3	725.736	473.189	252.547	621.327	376.074	245.253	768.232	527.179	241.053	951.438	711.518	239.920	767.225	510.505	256.720
13	3	0.1	4	859.513	600.979	258.533	736.747	483.493	253.253	798.211	558.358	239.853	984.032	733.775	250.258	894.020	635.487	258.533
