total_num_traffic	total_num_destinations	load	case	Steiner_tree_multicast(total_Mbps,bulk_Mbps,interactive_Mbps)	single_path_multicast(total_Mbps,bulk_Mbps,interactive_Mbps)	multi_path_multicast(total_Mbps,bulk_Mbps,interactive_Mbps)	coded_multicast(total_Mbps,bulk_Mbps,interactive_Mbps)	Steiner_tree_store-and-forward_memory(total_Mbps,bulk_Mbps,interactive_Mbps)
6	9	0.1	2	464.522	206.028	258.493	335.175	88.028	247.147	412.479	162.319	250.160	572.413	335.946	236.467	622.059	365.357	256.702
6	9	0.1	3	443.326	192.899	250.427	330.785	83.731	247.053	374.978	126.205	248.773	471.888	223.315	248.573	492.435	237.635	254.800
6	9	0.1	4	425.825	173.745	252.080	308.023	56.957	251.067	324.577	74.231	250.347	590.131	338.331	251.800	473.732	215.212	258.520
6	10	0.1	0	510.028	256.860	253.168	348.077	94.757	253.320	385.767	134.487	251.280	597.674	345.994	251.680	559.406	300.886	258.520
6	10	0.1	1	496.033	240.713	255.320	291.927	52.274	239.653	341.355	84.688	256.667	494.691	246.544	248.147	561.106	302.653	258.453
6	10	0.1	2	506.556	248.023	258.533	342.433	100.539	241.893	382.515	136.182	246.333	485.527	250.767	234.760	567.373	310.562	256.811
6	10	0.1	3	445.994	192.474	253.520	332.622	79.022	253.600	347.468	109.551	237.917	475.571	227.358	248.213	495.806	237.286	258.520
6	10	0.1	4	426.496	176.069	250.427	326.640	75.680	250.960	340.771	94.171	246.600	543.445	291.192	252.253	480.542	222.116	258.427
6	11	0.1	0	473.692	223.360	250.332	352.112	108.739	243.373	347.739	99.379	248.360	550.443	300.897	249.547	515.275	259.955	255.320
6	11	0.1	1	468.716	211.769	256.947	290.522	49.389	241.133	319.465	75.545	243.920	485.945	232.945	253.000	539.621	285.927	253.693
6	11	0.1	2	512.358	253.825	258.533	294.994	59.048	235.947	314.028	66.095	247.933	456.353	223.593	232.760	581.745	323.252	258.493
6	11	0.1	3	445.729	195.146	250.583	321.957	73.664	248.293	304.607	66.874	237.733	455.557	207.304	248.253	500.353	243.726	256.627
6	11	0.1	4	421.203	173.790	247.413	308.977	67.564	241.413	354.118	100.492	253.627	490.795	237.421	253.373	484.602	226.085	258.517
6	12	0.1	0	470.602	215.388	255.213	317.079	75.465	241.613	332.886	81.246	251.640	459.484	202.616	256.868	498.670	240.244	258.427
6	12	0.1	1	450.293	193.573	256.720	288.847	48.407	240.440	343.875	95.342	248.533	436.593	183.927	252.667	533.141	277.048	256.093
6	12	0.1	2	484.851	226.371	258.480	341.604	104.644	236.960	350.052	116.052	234.000	443.029	197.669	245.360	556.605	298.075	258.530
6	12	0.1	3	439.322	191.548	247.773	323.679	73.839	249.840	328.626	80.399	248.227	440.314	188.781	251.533	501.158	242.638	258.520
6	12	0.1	4	421.578	175.791	245.787	317.658	68.392	249.267	311.596	61.116	250.480	458.690	203.716	254.973	469.473	212.833	256.640
