number of sources = 6
number of destinations = 8
	203.351	203.351	0	130.269	130.269	0	150.612	150.612	0	289.822	289.822	0
	255.108	255.108	0	94.3532	94.3532	0	122.267	122.267	0	293.999	293.999	0
	244.489	244.489	0	136.238	136.238	0	138.117	138.117	0	290.283	290.283	0
	266.509	266.509	0	129.948	129.948	0	147.193	147.193	0	301.129	301.129	0
	251.56	251.56	0	119.794	119.794	0	126	126	0	299.417	299.417	0
	172.128	172.128	0	117.439	117.439	0	129.152	129.152	0	300.843	300.843	0
	201.371	201.371	0	111.296	111.296	0	122.972	122.972	0	330.777	330.777	0
	222.833	222.833	0	125.631	125.631	0	142.058	142.058	0	308.129	308.129	0
	253.423	253.423	0	130.848	130.848	0	137.241	137.241	0	321.705	321.705	0
	190.183	190.183	0	107.976	107.976	0	142.286	142.286	0	321.69	321.69	0
