number of sources = 10
number of destinations = 4
	342.168	342.168	0	268.036	268.036	0	335.106	335.106	0	466.917	466.917	0
	360.813	360.813	0	287.951	287.951	0	291.031	291.031	0	447.453	447.453	0
	377.461	377.461	0	249.05	249.05	0	274.333	274.333	0	454.29	454.29	0
	431.694	431.694	0	306.116	306.116	0	326.956	326.956	0	420.802	420.802	0
	406.932	406.932	0	265.68	265.68	0	274.394	274.394	0	429.374	429.374	0
	399.77	399.77	0	238.53	238.53	0	327.197	327.197	0	438.859	438.859	0
	401.243	401.243	0	314.807	314.807	0	356.891	356.891	0	468.56	468.56	0
	433.466	433.466	0	264.563	264.563	0	290.249	290.249	0	486.481	486.481	0
	421.493	421.493	0	301.189	301.189	0	337.433	337.433	0	439.708	439.708	0
	387.823	387.823	0	290.092	290.092	0	292.623	292.623	0	466.741	466.741	0
