number of sources = 2
number of destinations = 4
	235.279	235.279	0	125.432	125.432	0	168.872	168.872	0	256.082	256.082	0
	120.419	120.419	0	73.5398	73.5398	0	61.3756	61.3756	0	235.466	235.466	0
	230.481	230.481	0	103.821	103.821	0	124.751	124.751	0	246.021	246.021	0
	229.842	229.842	0	157.174	157.174	0	158.7	158.7	0	269.603	269.603	0
	226.32	226.32	0	70.5211	70.5211	0	116.296	116.296	0	446.644	446.644	0
	235.28	235.28	0	125.42	125.42	0	180.342	180.342	0	329.371	329.371	0
	125.088	125.088	0	123.604	123.604	0	132.984	132.984	0	243.757	243.757	0
	230.578	230.578	0	103.373	103.373	0	109.979	109.979	0	248.332	248.332	0
	122.363	122.363	0	51.0498	51.0498	0	113.764	113.764	0	240.471	240.471	0
	126.461	126.461	0	91.5236	91.5236	0	164.215	164.215	0	316.259	316.259	0
