number of sources = 6
number of destinations = 7
	239.085	239.085	0	114.34	114.34	0	120.306	120.306	0	267.891	267.891	0
	256.92	256.92	0	112.786	112.786	0	114.403	114.403	0	256.33	256.33	0
	208.126	208.126	0	103.602	103.602	0	114.288	114.288	0	292.884	292.884	0
	266.304	266.304	0	111.5	111.5	0	119.869	119.869	0	275.981	275.981	0
	207.15	207.15	0	124.502	124.502	0	130.63	130.63	0	297.896	297.896	0
	250.446	250.446	0	124.817	124.817	0	127.136	127.136	0	283.574	283.574	0
	237.051	237.051	0	106.962	106.962	0	107.131	107.131	0	268.941	268.941	0
	230.667	230.667	0	118.706	118.706	0	123.179	123.179	0	267.243	267.243	0
	258.665	258.665	0	116.014	116.014	0	113.895	113.895	0	267.763	267.763	0
	238.133	238.133	0	118.271	118.271	0	119.119	119.119	0	255.827	255.827	0
