+99999.0ns	0	0	0
+1000099999.0ns	0	0	0
+2000099999.0ns	444500	444500	0
+3000099999.0ns	434500	434500	0
+4000099999.0ns	430000	430000	0
+5000099999.0ns	428000	428000	0
+6000099999.0ns	427500	427500	0
+7000099999.0ns	425500	425500	0
+8000099999.0ns	425500	425500	0
+9000099999.0ns	427500	427500	0
+10000099999.0ns	425500	425500	0
+11000099999.0ns	425500	425500	0
+12000099999.0ns	423500	423500	0
+13000099999.0ns	423500	423500	0
+14000099999.0ns	424500	424500	0
+15000099999.0ns	423000	423000	0
+16000099999.0ns	424000	424000	0
+17000099999.0ns	425500	425500	0
+18000099999.0ns	420000	420000	0
+19000099999.0ns	424500	424500	0
+20000099999.0ns	423500	423500	0
+21000099999.0ns	420500	420500	0
+22000099999.0ns	423500	423500	0
+23000099999.0ns	422500	422500	0
+24000099999.0ns	422500	422500	0
+25000099999.0ns	433500	433500	0
+26000099999.0ns	442000	442000	0
+27000099999.0ns	457000	457000	0
+28000099999.0ns	469000	469000	0
+29000099999.0ns	462000	462000	0
+30000099999.0ns	461000	461000	0
+31000099999.0ns	460500	460500	0
+32000100000.0ns	468500	468500	0
+33000100000.0ns	464000	464000	0
+34000100000.0ns	444000	444000	0
+35000100000.0ns	445500	445500	0
+36000100000.0ns	446500	446500	0
+37000100000.0ns	446500	446500	0
+38000100000.0ns	441000	441000	0
+39000100000.0ns	437500	437500	0
+40000100000.0ns	438000	438000	0
+41000100000.0ns	438500	438500	0
+42000100000.0ns	436500	436500	0
+43000100000.0ns	436500	436500	0
+44000100000.0ns	433000	433000	0
+45000100000.0ns	431500	431500	0
+46000100000.0ns	426500	426500	0
+47000100000.0ns	397500	397500	0
+48000100000.0ns	389000	389000	0
+49000100000.0ns	390500	390500	0
+50000100000.0ns	389000	389000	0
+51000100000.0ns	388500	388500	0
+52000100000.0ns	389000	389000	0
+53000100000.0ns	387000	387000	0
+54000100000.0ns	385500	385500	0
+55000100000.0ns	385000	385000	0
+56000100000.0ns	376500	376500	0
+57000100000.0ns	377000	377000	0
+58000100000.0ns	362500	362500	0
+59000100000.0ns	363500	363500	0
+60000100000.0ns	370000	370000	0
+61000100000.0ns	364000	364000	0
+62000100000.0ns	365500	365500	0
+63000100000.0ns	364500	364500	0
