+99999.0ns	0	0	0
+1000099999.0ns	0	0	0
+2000099999.0ns	305000	305000	0
+3000099999.0ns	312750	312750	0
+4000099999.0ns	313750	313750	0
+5000099999.0ns	313750	313750	0
+6000099999.0ns	315750	315750	0
+7000099999.0ns	315500	315500	0
+8000099999.0ns	316750	316750	0
+9000099999.0ns	315500	315500	0
+10000099999.0ns	316000	316000	0
+11000099999.0ns	315250	315250	0
+12000099999.0ns	318500	318500	0
+13000099999.0ns	316750	316750	0
+14000099999.0ns	316500	316500	0
+15000099999.0ns	317500	317500	0
+16000099999.0ns	316500	316500	0
+17000099999.0ns	312750	312750	0
+18000099999.0ns	274000	274000	0
+19000099999.0ns	241500	241500	0
+20000099999.0ns	240000	240000	0
+21000099999.0ns	241000	241000	0
+22000099999.0ns	240500	240500	0
+23000099999.0ns	240500	240500	0
+24000099999.0ns	240500	240500	0
+25000099999.0ns	240500	240500	0
+26000099999.0ns	240000	240000	0
+27000099999.0ns	240750	240750	0
+28000099999.0ns	239500	239500	0
+29000099999.0ns	240250	240250	0
+30000099999.0ns	240500	240500	0
+31000099999.0ns	239750	239750	0
+32000100000.0ns	240250	240250	0
+33000100000.0ns	239750	239750	0
+34000100000.0ns	240000	240000	0
+35000100000.0ns	240000	240000	0
+36000100000.0ns	240750	240750	0
+37000100000.0ns	239250	239250	0
+38000100000.0ns	239750	239750	0
+39000100000.0ns	239250	239250	0
+40000100000.0ns	240250	240250	0
+41000100000.0ns	239750	239750	0
+42000100000.0ns	239500	239500	0
+43000100000.0ns	240250	240250	0
+44000100000.0ns	239500	239500	0
+45000100000.0ns	239750	239750	0
+46000100000.0ns	239750	239750	0
+47000100000.0ns	239750	239750	0
+48000100000.0ns	240000	240000	0
+49000100000.0ns	239250	239250	0
+50000100000.0ns	239000	239000	0
+51000100000.0ns	239750	239750	0
+52000100000.0ns	240500	240500	0
+53000100000.0ns	239250	239250	0
+54000100000.0ns	239250	239250	0
+55000100000.0ns	239750	239750	0
+56000100000.0ns	239250	239250	0
+57000100000.0ns	240250	240250	0
+58000100000.0ns	239250	239250	0
+59000100000.0ns	239250	239250	0
+60000100000.0ns	239500	239500	0
+61000100000.0ns	239750	239750	0
+62000100000.0ns	240250	240250	0
+63000100000.0ns	239000	239000	0
