number of sources = 6
number of destinations = 3
	246.736	246.736	0	214.964	214.964	0	229.169	229.169	0	372.97	372.97	0
	352.39	352.39	0	197.085	197.085	0	246.179	246.179	0	412.605	412.605	0
	257.255	257.255	0	192.658	192.658	0	252.811	252.811	0	445.547	445.547	0
	362.085	362.085	0	236.033	236.033	0	268.612	268.612	0	430.985	430.985	0
	352.924	352.924	0	283.332	283.332	0	309.546	309.546	0	412.411	412.411	0
	337.821	337.821	0	247.451	247.451	0	203.839	203.839	0	350.23	350.23	0
	339.773	339.773	0	281.08	281.08	0	272.667	272.667	0	389.778	389.778	0
	347.998	347.998	0	220.179	220.179	0	239.534	239.534	0	429.541	429.541	0
	291.633	291.633	0	238.537	238.537	0	256.181	256.181	0	392.101	392.101	0
	282.381	282.381	0	233.348	233.348	0	245.106	245.106	0	354.118	354.118	0
