number of sources = 6
number of destinations = 6
	264.386	264.386	0	119.75	119.75	0	125.247	125.247	0	302.672	302.672	0
	249.999	249.999	0	111.663	111.663	0	132.651	132.651	0	246.779	246.779	0
	227.113	227.113	0	122.367	122.367	0	128.485	128.485	0	302.76	302.76	0
	238.368	238.368	0	126.503	126.503	0	136	136	0	283.094	283.094	0
	230.75	230.75	0	137.513	137.513	0	149.5	149.5	0	307.566	307.566	0
	256.779	256.779	0	125.897	125.897	0	141.488	141.488	0	284.915	284.915	0
	322.352	322.352	0	124.707	124.707	0	131.329	131.329	0	278.624	278.624	0
	257.854	257.854	0	140.997	140.997	0	148.36	148.36	0	314.701	314.701	0
	252.974	252.974	0	133.352	133.352	0	129.815	129.815	0	282.383	282.383	0
	214.314	214.314	0	132.063	132.063	0	141.029	141.029	0	269.419	269.419	0
