Steiner tree multicast
+99999.0ns	0	0	0
+1000099999.0ns	0	0	0
+2000099999.0ns	374400	374400	0
+3000099999.0ns	384000	384000	0
+4000099999.0ns	385400	385400	0
+5000099999.0ns	388200	388200	0
+6000099999.0ns	381400	381400	0
+7000099999.0ns	398200	398200	0
+8000099999.0ns	386200	386200	0
+9000099999.0ns	385400	385400	0
+10000099999.0ns	381800	381800	0
+11000099999.0ns	385800	385800	0
+12000099999.0ns	377200	377200	0
+13000099999.0ns	372400	372400	0
+14000099999.0ns	366800	366800	0
+15000099999.0ns	362000	362000	0
+16000099999.0ns	348800	348800	0
+17000099999.0ns	347200	347200	0
+18000099999.0ns	343400	343400	0
+19000099999.0ns	324000	324000	0
+20000099999.0ns	334400	334400	0
+21000099999.0ns	343400	343400	0
+22000099999.0ns	332800	332800	0
+23000099999.0ns	329800	329800	0
+24000099999.0ns	323200	323200	0
+25000099999.0ns	323800	323800	0
+26000099999.0ns	324600	324600	0
+27000099999.0ns	312600	312600	0
+28000099999.0ns	308000	308000	0
+29000099999.0ns	323200	323200	0
+30000099999.0ns	329400	329400	0
+31000099999.0ns	321600	321600	0
+32000100000.0ns	322400	322400	0
+33000100000.0ns	321600	321600	0
+34000100000.0ns	326000	326000	0
+35000100000.0ns	322800	322800	0
+36000100000.0ns	325000	325000	0
+37000100000.0ns	326200	326200	0
+38000100000.0ns	314600	314600	0
+39000100000.0ns	314400	314400	0
+40000100000.0ns	311200	311200	0
+41000100000.0ns	313200	313200	0
+42000100000.0ns	318800	318800	0
+43000100000.0ns	321600	321600	0
+44000100000.0ns	324200	324200	0
+45000100000.0ns	322600	322600	0
+46000100000.0ns	322400	322400	0
+47000100000.0ns	321400	321400	0
+48000100000.0ns	322200	322200	0
+49000100000.0ns	321000	321000	0
+50000100000.0ns	313200	313200	0
+51000100000.0ns	313400	313400	0
+52000100000.0ns	311600	311600	0
+53000100000.0ns	310600	310600	0
+54000100000.0ns	309800	309800	0
+55000100000.0ns	309200	309200	0
+56000100000.0ns	310000	310000	0
+57000100000.0ns	309800	309800	0
+58000100000.0ns	309600	309600	0
+59000100000.0ns	311200	311200	0
+60000100000.0ns	310200	310200	0
+61000100000.0ns	310600	310600	0
+62000100000.0ns	309400	309400	0
+63000100000.0ns	308600	308600	0
