number of sources = 6
number of destinations = 5
	301.927	301.927	0	138.912	138.912	0	152.248	152.248	0	319.293	319.293	0
	271.79	271.79	0	127.989	127.989	0	166.455	166.455	0	281.565	281.565	0
	266.405	266.405	0	140.624	140.624	0	172.156	172.156	0	382.787	382.787	0
	250.129	250.129	0	169.181	169.181	0	172.008	172.008	0	338.683	338.683	0
	193.498	193.498	0	160.961	160.961	0	181.882	181.882	0	337.267	337.267	0
	288.857	288.857	0	150.811	150.811	0	159.454	159.454	0	294.809	294.809	0
	315.519	315.519	0	149.402	149.402	0	164.661	164.661	0	319.384	319.384	0
	331.567	331.567	0	151.57	151.57	0	167.262	167.262	0	340.039	340.039	0
	256.792	256.792	0	145.257	145.257	0	165.59	165.59	0	320.253	320.253	0
	217.47	217.47	0	162.603	162.603	0	176.715	176.715	0	283.218	283.218	0
