number of sources = 13
number of destinations = 4
	455.606	455.606	0	355.857	355.857	0	368.332	368.332	0	541.781	541.781	0
	354.032	354.032	0	304.978	304.978	0	310.553	310.553	0	418.588	418.588	0
	566.459	566.459	0	414.354	414.354	0	386.159	386.159	0	503.244	503.244	0
	504.851	504.851	0	275.199	275.199	0	356.908	356.908	0	515.682	515.682	0
	440.801	440.801	0	314.56	314.56	0	300.739	300.739	0	430.859	430.859	0
	483.795	483.795	0	376.769	376.769	0	398.797	398.797	0	559.597	559.597	0
	305.729	305.729	0	263.734	263.734	0	339.435	339.435	0	463.206	463.206	0
	384.776	384.776	0	312.743	312.743	0	313.413	313.413	0	417.338	417.338	0
	489.782	489.782	0	375.945	375.945	0	360.6	360.6	0	523.851	523.851	0
	410.286	410.286	0	331.192	331.192	0	331.585	331.585	0	505.47	505.47	0
