number of sources = 9
number of destinations = 4
	366.493	366.493	0	204.848	204.848	0	211.949	211.949	0	412.413	412.413	0
	334.505	334.505	0	197.996	197.996	0	254.058	254.058	0	375.284	375.284	0
	346.299	346.299	0	195.994	195.994	0	222.067	222.067	0	381.157	381.157	0
	318.871	318.871	0	215.036	215.036	0	238.91	238.91	0	382.443	382.443	0
	295.756	295.756	0	226.429	226.429	0	234.546	234.546	0	416.969	416.969	0
	358.352	358.352	0	247.427	247.427	0	263.175	263.175	0	375.184	375.184	0
	270.948	270.948	0	233.841	233.841	0	219.575	219.575	0	385.471	385.471	0
	329.491	329.491	0	212.592	212.592	0	234.866	234.866	0	395.22	395.22	0
	338.142	338.142	0	232.337	232.337	0	261.002	261.002	0	442.22	442.22	0
	355.374	355.374	0	211.937	211.937	0	193.101	193.101	0	393.857	393.857	0
