number of sources = 7
number of destinations = 4
	307.173	307.173	0	180.613	180.613	0	194.654	194.654	0	406.762	406.762	0
	447.096	447.096	0	170.751	170.751	0	175.117	175.117	0	391.937	391.937	0
	351.177	351.177	0	214.272	214.272	0	222.394	222.394	0	375.257	375.257	0
	257.92	257.92	0	192.153	192.153	0	226.136	226.136	0	342.435	342.435	0
	305.611	305.611	0	178.465	178.465	0	189.455	189.455	0	342.6	342.6	0
	330.562	330.562	0	219.617	219.617	0	216.694	216.694	0	341.315	341.315	0
	317.92	317.92	0	237.652	237.652	0	258.092	258.092	0	424.775	424.775	0
	346.856	346.856	0	212.383	212.383	0	200.445	200.445	0	363.782	363.782	0
	337.341	337.341	0	167.201	167.201	0	199.775	199.775	0	332.757	332.757	0
	301.3	301.3	0	173.083	173.083	0	229.519	229.519	0	383.198	383.198	0
