number of sources = 6
number of destinations = 2
	396.604	396.604	0	333.239	333.239	0	448.256	448.256	0	589.48	589.48	0
	412.993	412.993	0	275.761	275.761	0	567.037	567.037	0	691.199	691.199	0
	381.478	381.478	0	258.42	258.42	0	435.425	435.425	0	421.587	421.587	0
	434.709	434.709	0	370.679	370.679	0	552.139	552.139	0	608.097	608.097	0
	270.502	270.502	0	276.224	276.224	0	551.56	551.56	0	639.162	639.162	0
	575.206	575.206	0	404.799	404.799	0	495.264	495.264	0	575.43	575.43	0
	359.291	359.291	0	403.836	403.836	0	489.861	489.861	0	510.816	510.816	0
	355.896	355.896	0	364.938	364.938	0	479.687	479.687	0	501.182	501.182	0
	414.42	414.42	0	349.96	349.96	0	397.749	397.749	0	486.838	486.838	0
	357.958	357.958	0	297.547	297.547	0	516.139	516.139	0	593.54	593.54	0
