number of sources = 6
number of destinations = 4
	342.655	342.655	0	236.087	236.087	0	246.68	246.68	0	397.853	397.853	0
	372.036	372.036	0	188.4	188.4	0	275.786	275.786	0	485.204	485.204	0
	266.117	266.117	0	172.611	172.611	0	250.892	250.892	0	345.289	345.289	0
	239.112	239.112	0	243.303	243.303	0	220.817	220.817	0	401.475	401.475	0
	259.481	259.481	0	227.728	227.728	0	270.306	270.306	0	382.619	382.619	0
	267.961	267.961	0	215.474	215.474	0	250.619	250.619	0	399.729	399.729	0
	372.581	372.581	0	232.646	232.646	0	280.582	280.582	0	451.889	451.889	0
	307.026	307.026	0	190.517	190.517	0	237.046	237.046	0	398.701	398.701	0
	283.842	283.842	0	184.774	184.774	0	224.866	224.866	0	367.811	367.811	0
	373.993	373.993	0	199.713	199.713	0	283.225	283.225	0	502.983	502.983	0
