number of sources = 6
number of destinations = 5
	285.636	285.636	0	205.883	205.883	0	213.846	213.846	0	336.053	336.053	0
	309.46	309.46	0	171.815	171.815	0	198.542	198.542	0	432.879	432.879	0
	252.617	252.617	0	135.764	135.764	0	181.35	181.35	0	330.214	330.214	0
	250.167	250.167	0	200.504	200.504	0	195.771	195.771	0	427.921	427.921	0
	227.533	227.533	0	147.268	147.268	0	209.673	209.673	0	305.109	305.109	0
	221.82	221.82	0	152.468	152.468	0	213.971	213.971	0	329.601	329.601	0
	274.786	274.786	0	195.333	195.333	0	202.558	202.558	0	374.733	374.733	0
	314.474	314.474	0	186.364	186.364	0	215.08	215.08	0	397.495	397.495	0
	261.792	261.792	0	158.7	158.7	0	178.758	178.758	0	343.077	343.077	0
	234.286	234.286	0	186.447	186.447	0	236.611	236.611	0	419.102	419.102	0
