+99999.0ns	0	0	0
+1000099999.0ns	39666.7	39666.7	0
+2000099999.0ns	481667	481667	0
+3000099999.0ns	477667	477667	0
+4000099999.0ns	473333	473333	0
+5000099999.0ns	472333	472333	0
+6000099999.0ns	471333	471333	0
+7000099999.0ns	470667	470667	0
+8000099999.0ns	470667	470667	0
+9000099999.0ns	471667	471667	0
+10000099999.0ns	470333	470333	0
+11000099999.0ns	470333	470333	0
+12000099999.0ns	470000	470000	0
+13000099999.0ns	468667	468667	0
+14000099999.0ns	469667	469667	0
+15000099999.0ns	468667	468667	0
+16000099999.0ns	470667	470667	0
+17000099999.0ns	433333	433333	0
+18000099999.0ns	362000	362000	0
+19000099999.0ns	329667	329667	0
+20000099999.0ns	331000	331000	0
+21000099999.0ns	330000	330000	0
+22000099999.0ns	329667	329667	0
+23000099999.0ns	329667	329667	0
+24000099999.0ns	330333	330333	0
+25000099999.0ns	337333	337333	0
+26000099999.0ns	348333	348333	0
+27000099999.0ns	364667	364667	0
+28000099999.0ns	374667	374667	0
+29000099999.0ns	368333	368333	0
+30000099999.0ns	368333	368333	0
+31000099999.0ns	366667	366667	0
+32000100000.0ns	373667	373667	0
+33000100000.0ns	373333	373333	0
+34000100000.0ns	359000	359000	0
+35000100000.0ns	360667	360667	0
+36000100000.0ns	361667	361667	0
+37000100000.0ns	363333	363333	0
+38000100000.0ns	354333	354333	0
+39000100000.0ns	352667	352667	0
+40000100000.0ns	354333	354333	0
+41000100000.0ns	356667	356667	0
+42000100000.0ns	355000	355000	0
+43000100000.0ns	360000	360000	0
+44000100000.0ns	364667	364667	0
+45000100000.0ns	353000	353000	0
+46000100000.0ns	334333	334333	0
+47000100000.0ns	333333	333333	0
+48000100000.0ns	332000	332000	0
+49000100000.0ns	330333	330333	0
+50000100000.0ns	329000	329000	0
+51000100000.0ns	314000	314000	0
+52000100000.0ns	308333	308333	0
+53000100000.0ns	308667	308667	0
+54000100000.0ns	306000	306000	0
+55000100000.0ns	304000	304000	0
+56000100000.0ns	294000	294000	0
+57000100000.0ns	295333	295333	0
+58000100000.0ns	288333	288333	0
+59000100000.0ns	288667	288667	0
+60000100000.0ns	294333	294333	0
+61000100000.0ns	290333	290333	0
+62000100000.0ns	292333	292333	0
+63000100000.0ns	292667	292667	0
+64000100000.0ns	291333	291333	0
+65000100000.0ns	291333	291333	0
+66000100000.0ns	294333	294333	0
+67000100000.0ns	293000	293000	0
+68000100000.0ns	298000	298000	0
+69000100000.0ns	288000	288000	0
+70000100000.0ns	285000	285000	0
+71000100000.0ns	288667	288667	0
+72000100000.0ns	298333	298333	0
+73000100000.0ns	304333	304333	0
+74000100000.0ns	299000	299000	0
+75000100000.0ns	300000	300000	0
+76000100000.0ns	306667	306667	0
+77000100000.0ns	311000	311000	0
+78000100000.0ns	310667	310667	0
+79000100000.0ns	307333	307333	0
+80000100000.0ns	309667	309667	0
+81000100000.0ns	307333	307333	0
+82000100000.0ns	306667	306667	0
+83000100000.0ns	308667	308667	0
+84000100000.0ns	311667	311667	0
+85000100000.0ns	313000	313000	0
+86000100000.0ns	315000	315000	0
+87000100000.0ns	315667	315667	0
+88000100000.0ns	322333	322333	0
+89000100000.0ns	321667	321667	0
+90000100000.0ns	323000	323000	0
+91000100000.0ns	321000	321000	0
+92000100000.0ns	324000	324000	0
+93000100000.0ns	318667	318667	0
+94000100000.0ns	312667	312667	0
+95000100000.0ns	310667	310667	0
+96000100000.0ns	310000	310000	0
+97000100000.0ns	309000	309000	0
+98000100000.0ns	312333	312333	0
+99000100000.0ns	314667	314667	0
+100000100000.0ns	319000	319000	0
+101000100000.0ns	332667	332667	0
+102000100000.0ns	339333	339333	0
+103000100000.0ns	352333	352333	0
+104000100000.0ns	354667	354667	0
+105000100000.0ns	361667	361667	0
+106000100000.0ns	359000	359000	0
+107000100000.0ns	357000	357000	0
+108000100000.0ns	351333	351333	0
+109000100000.0ns	349667	349667	0
+110000100000.0ns	350667	350667	0
+111000100000.0ns	348000	348000	0
+112000100000.0ns	349000	349000	0
+113000100000.0ns	350333	350333	0
+114000100000.0ns	354333	354333	0
+115000100000.0ns	349333	349333	0
+116000100000.0ns	355333	355333	0
+117000100000.0ns	356333	356333	0
+118000100000.0ns	358667	358667	0
+119000100000.0ns	357000	357000	0
+120000100000.0ns	352333	352333	0
+121000100000.0ns	354000	354000	0
+122000100000.0ns	352333	352333	0
+123000100000.0ns	348333	348333	0
+124000100000.0ns	351333	351333	0
+125000100000.0ns	346667	346667	0
+126000100000.0ns	355333	355333	0
+127000100000.0ns	350667	350667	0
+128000100000.0ns	352333	352333	0
+129000100000.0ns	352667	352667	0
+130000100000.0ns	355000	355000	0
+131000100000.0ns	358667	358667	0
+132000100000.0ns	353667	353667	0
+133000100000.0ns	353333	353333	0
+134000100000.0ns	353000	353000	0
+135000100000.0ns	355000	355000	0
+136000100000.0ns	351667	351667	0
+137000100000.0ns	345333	345333	0
+138000100000.0ns	351333	351333	0
+139000100000.0ns	353333	353333	0
+140000100000.0ns	352333	352333	0
+141000100000.0ns	350333	350333	0
+142000100000.0ns	352667	352667	0
+143000100000.0ns	358667	358667	0
+144000100000.0ns	352333	352333	0
+145000100000.0ns	356000	356000	0
+146000100000.0ns	351667	351667	0
+147000100000.0ns	352667	352667	0
+148000100000.0ns	356000	356000	0
+149000100000.0ns	349333	349333	0
+150000100000.0ns	350000	350000	0
+151000100000.0ns	350000	350000	0
+152000100000.0ns	353333	353333	0
+153000100000.0ns	352000	352000	0
+154000100000.0ns	351667	351667	0
+155000100000.0ns	353333	353333	0
+156000100000.0ns	356667	356667	0
+157000100000.0ns	350000	350000	0
+158000100000.0ns	353333	353333	0
+159000100000.0ns	353333	353333	0
+160000100000.0ns	356000	356000	0
+161000100000.0ns	354667	354667	0
+162000100000.0ns	347333	347333	0
+163000100000.0ns	349667	349667	0
+164000100000.0ns	352667	352667	0
+165000100000.0ns	352667	352667	0
+166000100000.0ns	352667	352667	0
+167000100000.0ns	352333	352333	0
+168000100000.0ns	355000	355000	0
+169000100000.0ns	352333	352333	0
+170000100000.0ns	349000	349000	0
+171000100000.0ns	356000	356000	0
+172000100000.0ns	351667	351667	0
+173000100000.0ns	356333	356333	0
+174000100000.0ns	354333	354333	0
+175000100000.0ns	349333	349333	0
+176000100000.0ns	350333	350333	0
+177000100000.0ns	352333	352333	0
+178000100000.0ns	353333	353333	0
+179000100000.0ns	350667	350667	0
+180000100000.0ns	352667	352667	0
+181000100000.0ns	356333	356333	0
+182000100000.0ns	349667	349667	0
+183000100000.0ns	349333	349333	0
+184000100000.0ns	352000	352000	0
+185000100000.0ns	357000	357000	0
+186000100000.0ns	355333	355333	0
+187000100000.0ns	352667	352667	0
+188000100000.0ns	350333	350333	0
+189000100000.0ns	350000	350000	0
+190000100000.0ns	352667	352667	0
+191000100000.0ns	354000	354000	0
+192000100000.0ns	351333	351333	0
+193000100000.0ns	353667	353667	0
+194000100000.0ns	352667	352667	0
+195000100000.0ns	349000	349000	0
+196000100000.0ns	352000	352000	0
+197000100000.0ns	351667	351667	0
+198000100000.0ns	356333	356333	0
+199000100000.0ns	358000	358000	0
+200000100000.0ns	349667	349667	0
+99999.0ns	0	0	0
+1000099999.0ns	39666.7	39666.7	0
+2000099999.0ns	369333	369333	0
+3000099999.0ns	368667	368667	0
+4000099999.0ns	438667	438667	0
+5000099999.0ns	438000	438000	0
+6000099999.0ns	412667	412667	0
+7000099999.0ns	409000	409000	0
+8000099999.0ns	409667	409667	0
+9000099999.0ns	405000	405000	0
+10000099999.0ns	404000	404000	0
+11000099999.0ns	402667	402667	0
+12000099999.0ns	409333	409333	0
+13000099999.0ns	407667	407667	0
+14000099999.0ns	396333	396333	0
+15000099999.0ns	387667	387667	0
+16000099999.0ns	357000	357000	0
+17000099999.0ns	325333	325333	0
+18000099999.0ns	322667	322667	0
+19000099999.0ns	328333	328333	0
+20000099999.0ns	332000	332000	0
+21000099999.0ns	328333	328333	0
+22000099999.0ns	334667	334667	0
+23000099999.0ns	338333	338333	0
+24000099999.0ns	319667	319667	0
+25000099999.0ns	331667	331667	0
+26000099999.0ns	329333	329333	0
+27000099999.0ns	333000	333000	0
+28000099999.0ns	309667	309667	0
+29000099999.0ns	306333	306333	0
+30000099999.0ns	308000	308000	0
+31000099999.0ns	312333	312333	0
+32000100000.0ns	311333	311333	0
+33000100000.0ns	315000	315000	0
+34000100000.0ns	316667	316667	0
+35000100000.0ns	316667	316667	0
