number of sources = 6
number of destinations = 4
	354.015	354.015	0	236.087	236.087	0	257.014	257.014	0	409.68	409.68	0
	372.183	372.183	0	188.4	188.4	0	275.786	275.786	0	485.204	485.204	0
	266.117	266.117	0	172.611	172.611	0	237.047	237.047	0	342.659	342.659	0
	239.112	239.112	0	216.075	216.075	0	220.817	220.817	0	393.636	393.636	0
	259.481	259.481	0	227.728	227.728	0	275.636	275.636	0	382.619	382.619	0
	267.961	267.961	0	215.474	215.474	0	258.869	258.869	0	399.729	399.729	0
	362.286	362.286	0	232.646	232.646	0	274.592	274.592	0	463.899	463.899	0
	307.026	307.026	0	190.517	190.517	0	237.046	237.046	0	411.869	411.869	0
	283.842	283.842	0	184.774	184.774	0	228.632	228.632	0	400.517	400.517	0
	373.4	373.4	0	205.274	205.274	0	283.225	283.225	0	501.96	501.96	0
