number of sources = 4
number of destinations = 4
	239.738	239.738	0	135.336	135.336	0	191.604	191.604	0	289.964	289.964	0
	144.994	144.994	0	122.097	122.097	0	183.612	183.612	0	294.876	294.876	0
	247.547	247.547	0	157.179	157.179	0	164.245	164.245	0	311.658	311.658	0
	337.797	337.797	0	146.172	146.172	0	161.021	161.021	0	352.522	352.522	0
	245.322	245.322	0	144.899	144.899	0	172.294	172.294	0	283.453	283.453	0
	234.537	234.537	0	177.598	177.598	0	186.09	186.09	0	276.593	276.593	0
	202.219	202.219	0	164.356	164.356	0	174.675	174.675	0	273.974	273.974	0
	191.785	191.785	0	132.132	132.132	0	159.095	159.095	0	296.194	296.194	0
	229.934	229.934	0	146.485	146.485	0	176.379	176.379	0	328.514	328.514	0
	233.27	233.27	0	163.833	163.833	0	161.41	161.41	0	292.97	292.97	0
