Steiner tree multicast
+99999.0ns	0	0	0
+1000099999.0ns	0	0	0
+2000099999.0ns	404500	404500	0
+3000099999.0ns	412833	412833	0
+4000099999.0ns	400833	400833	0
+5000099999.0ns	423333	423333	0
+6000099999.0ns	391500	391500	0
+7000099999.0ns	408833	408833	0
+8000099999.0ns	406333	406333	0
+9000099999.0ns	378000	378000	0
+10000099999.0ns	385667	385667	0
+11000099999.0ns	373167	373167	0
+12000099999.0ns	361833	361833	0
+13000099999.0ns	383833	383833	0
+14000099999.0ns	355833	355833	0
+15000099999.0ns	349333	349333	0
+16000099999.0ns	340833	340833	0
+17000099999.0ns	294500	294500	0
+18000099999.0ns	270333	270333	0
+19000099999.0ns	254667	254667	0
+20000099999.0ns	249667	249667	0
+21000099999.0ns	266333	266333	0
+22000099999.0ns	272833	272833	0
+23000099999.0ns	247000	247000	0
+24000099999.0ns	231833	231833	0
+25000099999.0ns	243000	243000	0
+26000099999.0ns	255000	255000	0
+27000099999.0ns	243667	243667	0
+28000099999.0ns	223500	223500	0
+29000099999.0ns	219667	219667	0
+30000099999.0ns	244833	244833	0
+31000099999.0ns	260333	260333	0
+32000100000.0ns	245000	245000	0
+33000100000.0ns	234333	234333	0
+34000100000.0ns	244833	244833	0
+35000100000.0ns	247167	247167	0
+36000100000.0ns	248833	248833	0
+37000100000.0ns	246167	246167	0
+38000100000.0ns	251167	251167	0
+39000100000.0ns	247000	247000	0
+40000100000.0ns	223167	223167	0
+41000100000.0ns	227833	227833	0
+42000100000.0ns	230500	230500	0
+43000100000.0ns	248167	248167	0
+44000100000.0ns	228000	228000	0
+45000100000.0ns	226000	226000	0
+46000100000.0ns	218167	218167	0
+47000100000.0ns	224500	224500	0
+48000100000.0ns	202667	202667	0
+49000100000.0ns	183333	183333	0
+50000100000.0ns	189667	189667	0
+51000100000.0ns	209833	209833	0
+52000100000.0ns	217667	217667	0
+53000100000.0ns	220000	220000	0
+54000100000.0ns	219833	219833	0
+55000100000.0ns	222667	222667	0
+56000100000.0ns	221167	221167	0
+57000100000.0ns	220667	220667	0
+58000100000.0ns	235667	235667	0
+59000100000.0ns	236333	236333	0
+60000100000.0ns	236000	236000	0
+61000100000.0ns	231333	231333	0
+62000100000.0ns	238167	238167	0
+63000100000.0ns	236000	236000	0
