number of sources = 4
number of destinations = 4
	243.546	243.546	0	196.057	196.057	0	247.956	247.956	0	322.117	322.117	0
	139.781	139.781	0	119.743	119.743	0	156.861	156.861	0	285.825	285.825	0
	340.859	340.859	0	166.443	166.443	0	191.037	191.037	0	347.882	347.882	0
	252.255	252.255	0	148.591	148.591	0	179.006	179.006	0	295.475	295.475	0
	208.19	208.19	0	127.369	127.369	0	137.362	137.362	0	266.336	266.336	0
	253.961	253.961	0	153.602	153.602	0	169.256	169.256	0	275.484	275.484	0
	243.348	243.348	0	187.864	187.864	0	181.627	181.627	0	301.199	301.199	0
	154.807	154.807	0	132.491	132.491	0	184.264	184.264	0	315.553	315.553	0
	231.404	231.404	0	147.489	147.489	0	185.063	185.063	0	300.331	300.331	0
	341.368	341.368	0	185.84	185.84	0	229.154	229.154	0	353.351	353.351	0
