Steiner tree multicast
+99999.0ns	0	0	0
+1000099999.0ns	59250	59250	0
+2000099999.0ns	570500	570500	0
+3000099999.0ns	570250	570250	0
+4000099999.0ns	565000	565000	0
+5000099999.0ns	567248	567248	0
+6000099999.0ns	562750	562750	0
+7000099999.0ns	564252	564252	0
+8000099999.0ns	566750	566750	0
+9000099999.0ns	543250	543250	0
+10000099999.0ns	531998	531998	0
+11000099999.0ns	551000	551000	0
+12000099999.0ns	504002	504002	0
+13000099999.0ns	459750	459750	0
+14000099999.0ns	464250	464250	0
+15000099999.0ns	459500	459500	0
+16000099999.0ns	452500	452500	0
+17000099999.0ns	454000	454000	0
+18000099999.0ns	424750	424750	0
+19000099999.0ns	417500	417500	0
+20000099999.0ns	411500	411500	0
+21000099999.0ns	365750	365750	0
+22000099999.0ns	347750	347750	0
+23000099999.0ns	299500	299500	0
+24000099999.0ns	339000	339000	0
+25000099999.0ns	346000	346000	0
+26000099999.0ns	353000	353000	0
+27000099999.0ns	349500	349500	0
+28000099999.0ns	340000	340000	0
+29000099999.0ns	334250	334250	0
+30000099999.0ns	331250	331250	0
+31000099999.0ns	341000	341000	0
+32000100000.0ns	315750	315750	0
+33000100000.0ns	320750	320750	0
+34000100000.0ns	322000	322000	0
+35000100000.0ns	310250	310250	0
+36000100000.0ns	331000	331000	0
+37000100000.0ns	351000	351000	0
+38000100000.0ns	334250	334250	0
+39000100000.0ns	314000	314000	0
+40000100000.0ns	327500	327500	0
+41000100000.0ns	324750	324750	0
+42000100000.0ns	299500	299500	0
+43000100000.0ns	313750	313750	0
+44000100000.0ns	343000	343000	0
+45000100000.0ns	347750	347750	0
+46000100000.0ns	335000	335000	0
+47000100000.0ns	323000	323000	0
+48000100000.0ns	330750	330750	0
+49000100000.0ns	328750	328750	0
+50000100000.0ns	341000	341000	0
+51000100000.0ns	347750	347750	0
+52000100000.0ns	349000	349000	0
+53000100000.0ns	353250	353250	0
+54000100000.0ns	346500	346500	0
+55000100000.0ns	339000	339000	0
+56000100000.0ns	337000	337000	0
