Steiner tree multicast
+99999.0ns	0	0	0
+1000099999.0ns	0	0	0
+2000099999.0ns	329333	329333	0
+3000099999.0ns	329333	329333	0
+4000099999.0ns	321417	321417	0
+5000099999.0ns	335833	335833	0
+6000099999.0ns	317750	317750	0
+7000099999.0ns	320000	320000	0
+8000099999.0ns	331417	331417	0
+9000099999.0ns	326500	326500	0
+10000099999.0ns	296833	296833	0
+11000099999.0ns	279500	279500	0
+12000099999.0ns	273917	273917	0
+13000099999.0ns	298250	298250	0
+14000099999.0ns	290167	290167	0
+15000099999.0ns	289333	289333	0
+16000099999.0ns	278250	278250	0
+17000099999.0ns	238500	238500	0
+18000099999.0ns	237833	237833	0
+19000099999.0ns	211333	211333	0
+20000099999.0ns	215500	215500	0
+21000099999.0ns	211667	211667	0
+22000099999.0ns	212000	212000	0
+23000099999.0ns	218917	218917	0
+24000099999.0ns	212750	212750	0
+25000099999.0ns	205750	205750	0
+26000099999.0ns	186750	186750	0
+27000099999.0ns	182333	182333	0
+28000099999.0ns	189250	189250	0
+29000099999.0ns	181833	181833	0
+30000099999.0ns	178583	178583	0
+31000099999.0ns	160917	160917	0
+32000100000.0ns	229000	229000	0
+33000100000.0ns	233667	233667	0
+34000100000.0ns	231167	231167	0
+35000100000.0ns	230500	230500	0
+36000100000.0ns	227417	227417	0
+37000100000.0ns	219167	219167	0
+38000100000.0ns	213000	213000	0
+39000100000.0ns	185250	185250	0
+40000100000.0ns	182833	182833	0
+41000100000.0ns	177250	177250	0
+42000100000.0ns	184583	184583	0
+43000100000.0ns	188667	188667	0
+44000100000.0ns	206917	206917	0
+45000100000.0ns	217500	217500	0
+46000100000.0ns	215583	215583	0
+47000100000.0ns	197750	197750	0
+48000100000.0ns	195083	195083	0
+49000100000.0ns	200667	200667	0
+50000100000.0ns	180500	180500	0
+51000100000.0ns	173583	173583	0
+52000100000.0ns	171583	171583	0
+53000100000.0ns	173583	173583	0
+54000100000.0ns	169250	169250	0
+55000100000.0ns	168583	168583	0
+56000100000.0ns	164667	164667	0
+57000100000.0ns	162750	162750	0
+58000100000.0ns	173417	173417	0
+59000100000.0ns	191000	191000	0
+60000100000.0ns	196833	196833	0
+61000100000.0ns	199750	199750	0
+62000100000.0ns	194500	194500	0
+63000100000.0ns	200583	200583	0
