number of sources = 6
number of destinations = 2
	318.269	318.269	0	310.162	310.162	0	368.988	368.988	0	448.716	448.716	0
	351.794	351.794	0	268.886	268.886	0	340.955	340.955	0	448.5	448.5	0
	456.512	456.512	0	356.142	356.142	0	407.396	407.396	0	473.507	473.507	0
	460.453	460.453	0	293.898	293.898	0	324.403	324.403	0	446.047	446.047	0
	407.92	407.92	0	303.741	303.741	0	408.716	408.716	0	465.065	465.065	0
	353.336	353.336	0	308.764	308.764	0	338.537	338.537	0	472.95	472.95	0
	467.706	467.706	0	461.358	461.358	0	307.244	307.244	0	439.58	439.58	0
	353.455	353.455	0	296.221	296.221	0	361.557	361.557	0	454.465	454.465	0
	338.891	338.891	0	312.187	312.187	0	285.308	285.308	0	440.99	440.99	0
	273.463	273.463	0	239.055	239.055	0	322.306	322.306	0	375.137	375.137	0
