number of sources = 8
number of destinations = 4
	324.165	324.165	0	230.338	230.338	0	238.16	238.16	0	454.362	454.362	0
	318.243	318.243	0	229.636	229.636	0	232.848	232.848	0	385.891	385.891	0
	281.619	281.619	0	227.596	227.596	0	273.307	273.307	0	401.037	401.037	0
	269.1	269.1	0	192.604	192.604	0	208.173	208.173	0	307.215	307.215	0
	302.167	302.167	0	199.476	199.476	0	212.49	212.49	0	393.891	393.891	0
	270.085	270.085	0	209.65	209.65	0	205.44	205.44	0	372.79	372.79	0
	344.886	344.886	0	206.888	206.888	0	207.507	207.507	0	406.994	406.994	0
	274.036	274.036	0	198.525	198.525	0	218.596	218.596	0	370.22	370.22	0
	315.118	315.118	0	226.938	226.938	0	242.282	242.282	0	389.891	389.891	0
	306.48	306.48	0	188.352	188.352	0	204.736	204.736	0	354.776	354.776	0
