number of sources = 6
number of destinations = 6
	241.319	241.319	0	145.339	145.339	0	196.647	196.647	0	353.813	353.813	0
	270.954	270.954	0	125.042	125.042	0	161.085	161.085	0	376.812	376.812	0
	258.002	258.002	0	183.475	183.475	0	184.33	184.33	0	328.936	328.936	0
	279.831	279.831	0	187.914	187.914	0	191.666	191.666	0	341.557	341.557	0
	281.104	281.104	0	159.826	159.826	0	186.081	186.081	0	383.114	383.114	0
	207.425	207.425	0	145.945	145.945	0	178.366	178.366	0	361.492	361.492	0
	245.198	245.198	0	129.623	129.623	0	169.706	169.706	0	355.324	355.324	0
	284.541	284.541	0	149.38	149.38	0	165.957	165.957	0	336.136	336.136	0
	278.427	278.427	0	160.089	160.089	0	193.864	193.864	0	393.175	393.175	0
	250.542	250.542	0	132.522	132.522	0	178.273	178.273	0	351.764	351.764	0
